ID,asOfDate,type,description,currency,originalNotional,currentNotional,price_date,price_source,price,marketValue,accruedAmount,cusip,isin,fund_name,fund_id,cdoDealId,rmbsClassId,Security_Name,Security_Master_ID,Class_ID,Issuer_Name,Issuer_Id,account_ID,rating_Moody,rating_Sp,rating_fitch,ratings,coupon,asset_class,asset_detail,capital_structure,funded_status,rating_category,rating_level,long_short_io,ZaisId,asset_subclass,Fund_Currency,floating_index_code,IMFactor,Moodys_Derived_Rating,Fund_Is_Deferring,Recovery_Rate
196656035,2021-05-16 00:00:00.0000000,"Bond","WELF 2016-2A DR","USD",2900000.00,2900000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",91.4414000000,2651800.60,11913.72,"94949MAE8","US94949MAE84","INARI FUND LP",205,,,"WELF 2016-2A DR",353750,5398522,"WELLFLEET CLO 2016-2, LTD.",5184386,,"Ba3       ",,,"Ba3/-/-","3M L + 5 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656056,2021-05-16 00:00:00.0000000,"Bond","NCC 2018-IIA SUB","USD",13510000.00,13510000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",48.1933000000,6510914.83,0.00,"63152QAC0","US63152QAC06","INARI FUND LP",205,,,"NCC 2018-IIA SUB",353752,5398524,"NASSAU 2018-II",5184767,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656062,2021-05-16 00:00:00.0000000,"Bond","MAGNE 2016-18A ER","USD",2250000.00,2250000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.0769000000,2229230.25,30280.86,"55954AAE7","US55954AAE73","INARI FUND LP",205,,,"MAGNE 2016-18A ER",353754,5398526,"MAGNETITE XVIII",5184558,,"Ba3       ",,,"Ba3/-/-","3M L + 5 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656063,2021-05-16 00:00:00.0000000,"Bond","BLUEM 2012-2A ER2","USD",1800000.00,1800000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",95.1728000000,1713110.40,24619.38,"09626TAJ0","US09626TAJ07","INARI FUND LP",205,,,"BLUEM 2012-2A ER2",353758,5398530,"BLUEMOUNTAIN CLO LTD 2012-2",28908,,,"B         ",,"-/B/-","3M L + 5 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656071,2021-05-16 00:00:00.0000000,"Bond","COMM 2015-DC1 E","USD",4496000.00,4496000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",50.0000000000,2248000.00,5638.73,"12629NAZ8","US12629NAZ87","INARI FUND LP",205,,,"COMM 2015-DC1 E",353764,5398536,"COMM MORTGAGE TRUST 2015-DC1",5184772,,,,,"-/-/-","3.010000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656072,2021-05-16 00:00:00.0000000,"Bond","ZAIS 2018-11A SUB","USD",6520000.00,6520000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",36.2904000000,2366134.08,0.00,"98885FAC4","US98885FAC41","INARI FUND LP",205,,,"ZAIS 2018-11A SUB",353766,5398538,"ZAIS CLO 11",5184774,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656097,2021-05-16 00:00:00.0000000,"Bond","MDPK 2018-32A SUB","USD",3000000.00,3000000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",87.6328000000,2628984.00,0.00,"55817CAC4","US55817CAC47","INARI FUND LP",205,,,"MDPK 2018-32A SUB",353771,5398543,"MADISON PARK FUNDING LTD 2018-32",5184778,,,"NR        ",,"-/NR/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","",1,,,
196656098,2021-05-16 00:00:00.0000000,"Bond","SNDPT 2018-2A SUB","USD",7500000.00,7500000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",61.0000000000,4575000.00,0.00,"83611HAC3","US83611HAC34","INARI FUND LP",205,,,"SNDPT 2018-2A SUB",353772,5398544,"SOUND POINT CLO LTD 2018-2",5184779,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656108,2021-05-16 00:00:00.0000000,"Bond","SNDPT 2017-3A SUB","USD",2450000.00,2450000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",58.2076000000,1426086.20,0.00,"83611FAC7","US83611FAC77","INARI FUND LP",205,,,"SNDPT 2017-3A SUB",353778,5398550,"SOUND POINT CLO XVII LTD 2017-3",5184784,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656109,2021-05-16 00:00:00.0000000,"Bond","WOODS 2018-12BA SUB","USD",7820000.00,7820000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",60.3187000000,4716922.34,0.00,"66858EAE3","US66858EAE32","INARI FUND LP",205,,,"WOODS 2018-12BA SUB",353784,5398556,"NORTHWOODS CAPITAL LTD 2018-12BA",5184788,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","",1,,,
196656115,2021-05-16 00:00:00.0000000,"Bond","WOODS 2018-11BA SUB","USD",9500000.00,9500000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",66.0811000000,6277704.50,0.00,"66860AAC1","US66860AAC18","INARI FUND LP",205,,,"WOODS 2018-11BA SUB",353786,5398558,"NORTHWOODS CAPITAL LTD 2018-11BA",5184789,,,"NR        ",,"-/NR/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","",1,,,
196656136,2021-05-16 00:00:00.0000000,"Bond","JPMCC 2013-C16 F","USD",4569000.00,4569000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",62.0864500000,2836729.90,7127.64,"46641BAT0","US46641BAT08","INARI FUND LP",205,,,"JPMCC 2013-C16 F",353796,5398568,"JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES 2013-C16",5184797,,,,,"-/-/-","3.744000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656142,2021-05-16 00:00:00.0000000,"Bond","SNDPT 2017-2A SUB","USD",1300000.00,1300000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",38.9171000000,505922.30,0.00,"83610LAC5","US83610LAC54","INARI FUND LP",205,,,"SNDPT 2017-2A SUB",353798,5398570,"SOUND POINT CLO LTD 2017-2",5184799,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","",1,,,
196656143,2021-05-16 00:00:00.0000000,"Bond","JPMBB 2013-C15 F","USD",2341000.00,2341000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",91.0214100000,2130811.21,3496.87,"46640NAT5","US46640NAT54","INARI FUND LP",205,,,"JPMBB 2013-C15 F",353800,5398572,"JPMBB COMMERCIAL MORTGAGE SECURITIES TRUST 2013-C15",5184801,,,,,"-/-/-","3.585000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656152,2021-05-16 00:00:00.0000000,"Bond","JPMBB 2013-C12 F","USD",4687000.00,4687000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",16.7083300000,783119.43,6835.21,"46639NAE1","US46639NAE13","INARI FUND LP",205,,,"JPMBB 2013-C12 F",353805,5398577,"JPMBB COMMERCIAL MORTGAGE SECURITIES TRUST 2013-C12",5184730,,,"B-        ",,"-/B-/-","3.500000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656155,2021-05-16 00:00:00.0000000,"Bond","CAS 2019-R02 1B1","USD",1000000.00,1000000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",103.1694200000,1031694.20,2364.52,"20753KAF9","US20753KAF93","INARI FUND LP",205,,,"CAS 2019-R02 1B1",353807,5398579,"CONNECTICUT AVENUE SECURITIES 2019-R02",5184806,,,"NR        ",,"-/NR/-","1M L + 4 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196656181,2021-05-16 00:00:00.0000000,"Bond","JPMCC 2013-C16 NR","USD",9224000.00,8628586.08,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",24.1249900000,2081645.53,13460.60,"46641BAV5","US46641BAV53","INARI FUND LP",205,,,"JPMCC 2013-C16 NR",353814,5398586,"JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES 2013-C16",5184797,,,,,"-/-/-","3.744000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",0.9354494879,,,
196656182,2021-05-16 00:00:00.0000000,"Bond","MDPK 2019-34A SUB","USD",8630000.00,8630000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",89.4688000000,7721157.44,0.00,"55820HAC8","US55820HAC88","INARI FUND LP",205,,,"MDPK 2019-34A SUB",353815,5398587,"MADISON PARK FUNDING LTD 2019-34",5184810,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656190,2021-05-16 00:00:00.0000000,"Bond","JPMBB 2014-C26 F","USD",4664000.00,4664000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",51.5556400000,2404555.05,7773.33,"46643TAQ5","US46643TAQ58","INARI FUND LP",205,,,"JPMBB 2014-C26 F",353819,5398591,"JPMBB COMMERCIAL MORTGAGE SECURITIES TRUST",5184709,,,,,"-/-/-","4.000000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","US0001M",1,,,
196656191,2021-05-16 00:00:00.0000000,"Bond","CAS 2019-R03 1B1","USD",2587300.00,2587300.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",102.9566800000,2663798.18,6045.85,"20753MAE8","US20753MAE84","INARI FUND LP",205,,,"CAS 2019-R03 1B1",353820,5398592,"CONNECTICUT AVENUE SECURITIES 2019-R03",5184814,,,"NR        ",,"-/NR/-","1M L + 4 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196656221,2021-05-16 00:00:00.0000000,"Bond","WFRBS 2013-C11 G","USD",8136000.00,6103762.54,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",28.0699000000,1713320.04,11182.21,"92937EAQ7","US92937EAQ70","INARI FUND LP",205,,,"WFRBS 2013-C11 G",353825,5398597,"WF-RBS COMMERCIAL MORTGAGE TRUST 2013-11",5184817,,,,,"-/-/-","4.396845 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",0.7502166341,,,
196656222,2021-05-16 00:00:00.0000000,"Bond","CSMC 2017-PFHP G","USD",2475000.00,2475000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",84.6013000000,2093882.18,429.56,"12595KAN1","US12595KAN19","INARI FUND LP",205,,,"CSMC 2017-PFHP G",353828,5398600,"CREDIT SUISSE MORTGAGE TRUST 2017-PFHP",5184819,,,,,"-/-/-","1M L + 6 bps","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","US0001M",1,,,
196656231,2021-05-16 00:00:00.0000000,"Bond","CRNCY 2018-1A D","USD",1267999.98,1267999.98,2021-04-30 00:00:00.0000000,"ZAIS Group",30.0000000000,380399.99,7396.67,"23132CAG1","US23132CAG1","INARI FUND LP",205,,,"CRNCY 2018-1A D",353832,5398604,"CURRENCY CAPITAL FUNDING TRUST",5184757,,,,,"-/-/-","14.000000 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","US0001M",1,,,
196656260,2021-05-16 00:00:00.0000000,"Bond","CRNCY 2018-1A A2","USD",89988.25,89988.25,2021-04-30 00:00:00.0000000,"ZAIS Group",99.0000000000,89088.37,159.35,"23132CAD8","US23132CAD83","INARI FUND LP",205,,,"CRNCY 2018-1A A2",353834,5398606,"CURRENCY CAPITAL FUNDING TRUST",5184757,,,,,"-/-/-","4.250000 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","US0001M",1,,,
196656261,2021-05-16 00:00:00.0000000,"Bond","CRNCY 2018-1A B2","USD",38309.28,38309.28,2021-04-30 00:00:00.0000000,"ZAIS Group",88.6250000000,33951.60,87.79,"23132CAE6","US23132CAE66","INARI FUND LP",205,,,"CRNCY 2018-1A B2",353835,5398607,"CURRENCY CAPITAL FUNDING TRUST",5184757,,,,,"-/-/-","5.500000 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","US0001M",1,,,
196656270,2021-05-16 00:00:00.0000000,"Bond","CRNCY 2018-1A C2","USD",31521.04,31521.04,2021-04-30 00:00:00.0000000,"ZAIS Group",75.5000000000,23798.39,118.20,"23132CAF3","US23132CAF32","INARI FUND LP",205,,,"CRNCY 2018-1A C2",353836,5398608,"CURRENCY CAPITAL FUNDING TRUST",5184757,,,,,"-/-/-","9.000000 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","US0001M",1,,,
196656271,2021-05-16 00:00:00.0000000,"Bond","CRNCY 2018-1A D2","USD",29111.86,29111.86,2021-04-30 00:00:00.0000000,"ZAIS Group",30.0000000000,8733.56,139.49,"23132CAH9","US23132CAH97","INARI FUND LP",205,,,"CRNCY 2018-1A D2",353837,5398609,"CURRENCY CAPITAL FUNDING TRUST",5184757,,,,,"-/-/-","11.500000 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","US0001M",1,,,
196656276,2021-05-16 00:00:00.0000000,"Bond","JPMBB 2013-C15 NR","USD",6061000.00,6060974.94,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",28.0304400000,1698917.94,9053.58,"46640NAV0","US46640NAV01","INARI FUND LP",205,,,"JPMBB 2013-C15 NR",353838,5398610,"JPMBB COMMERCIAL MORTGAGE SECURITIES TRUST 2013-C15",5184801,,,,,"-/-/-","3.585000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",0.9999958658,,,
196656303,2021-05-16 00:00:00.0000000,"Bond","WOODS 2018-17A SUB","USD",2875000.00,2875000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",73.5462000000,2114453.25,0.00,"66860LAC7","US66860LAC72","INARI FUND LP",205,,,"WOODS 2018-17A SUB",353839,5398611,"NORTHWOODS CAPITAL LTD 2018-17",5184822,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","",1,,,
196656304,2021-05-16 00:00:00.0000000,"Bond","MSBAM 2014-C18 E","USD",7939000.00,7939000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",61.4296800000,4876902.30,9923.75,"61763XAV8","US61763XAV82","INARI FUND LP",205,,,"MSBAM 2014-C18 E",353843,5398615,"MORGAN STANLEY BAML TRUST 2014-C18",5184825,,,,,"-/-/-","3.000000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656310,2021-05-16 00:00:00.0000000,"Bond","STACR 2019-HRP1 M3","USD",1500000.00,1500000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",98.6542700000,1479814.05,1963.44,"35564RBF0","US35564RBF01","INARI FUND LP",205,,,"STACR 2019-HRP1 M3",353845,5398617,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2019-HRP1",5184826,,,"BB+       ",,"-/BB+/-","1M L + 2 bps","CRT",,"MEZZ",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196656311,2021-05-16 00:00:00.0000000,"Bond","ME 2019-1 A2","USD",2827000.00,2784595.00,2021-04-30 00:00:00.0000000,"Barclays Capital",104.1930000000,2901353.07,7980.03,"55282GAA5","US55282GAA58","INARI FUND LP",205,,,"ME 2019-1 A2",353846,5398618,"MASSAGE ENVY FRANCHISING LLC 2019-1",5184827,,,,,"-/-/-","6.448000 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","",0.985,,,
196656313,2021-05-16 00:00:00.0000000,"Bond","SFSWH 2018-1 B2","USD",632357.00,632357.00,2021-04-30 00:00:00.0000000,"Guggenheim",100.0000000000,632357.00,2532.16,"78417HAB1","US78417HAB15","INARI FUND LP",205,,,"SFSWH 2018-1 B2",353847,5398619,"SFS WAREHOUSE LLC",5184761,,,,,"-/-/-","9.610380 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","US0001M",1,,,
196656316,2021-05-16 00:00:00.0000000,"Bond","CAS 2019-R04 2B1","USD",8296000.00,8296000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",103.3621600000,8574924.79,24685.81,"20753TAC7","US20753TAC71","INARI FUND LP",205,,,"CAS 2019-R04 2B1",353849,5398621,"CONNECTICUT AVENUE SECURITIES 2019-R04",5184829,,,,,"-/-/-","1M L + 5 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196656346,2021-05-16 00:00:00.0000000,"Bond","SNDPT 2018-3A SUB","USD",4389000.00,4389000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",53.5997000000,2352490.83,0.00,"83613JAC7","US83613JAC71","INARI FUND LP",205,,,"SNDPT 2018-3A SUB",353855,5398627,"SOUND POINT CLO LTD 2018-3",5184833,,,,,"-/-/-","0.000000 %","HY",,"Equity",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656347,2021-05-16 00:00:00.0000000,"Bond","DRMT 2019-3A B2","USD",1500000.00,1500000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.4451000000,1506676.50,3539.38,"24381NAF5","US24381NAF50","INARI FUND LP",205,,,"DRMT 2019-3A B2",353857,5398629,"DEEPHAVEN RESIDENTIAL MORTGAGE TRUST 2019-3",5184835,,,"CCC       ",,"-/CCC/-","5.663000 %","RMBS",,"Mezz",,,3000,"Long",,"Alt-A","USD","",1,,,
196656349,2021-05-16 00:00:00.0000000,"Bond","LNDPT 2019-1 A","USD",4003069.77,4003069.77,2021-04-30 00:00:00.0000000,"Guggenheim",100.0312500000,4004320.73,20608.18,"52606AAA4","US52606AAA43","INARI FUND LP",205,,,"LNDPT 2019-1 A",353858,5398630,"LENDINGPOINT LLC 2019-1",5184836,,,,,"-/-/-","5.978433 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",1,,,
196656350,2021-05-16 00:00:00.0000000,"Bond","LNDPT 2019-1 B","USD",6128339.87,6128339.87,2021-04-30 00:00:00.0000000,"Guggenheim",100.0312500000,6130254.98,41111.01,"52606AAB2","US52606AAB26","INARI FUND LP",205,,,"LNDPT 2019-1 B",353859,5398631,"LENDINGPOINT LLC 2019-1",5184836,,,,,"-/-/-","7.790335 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",1,,,
196656355,2021-05-16 00:00:00.0000000,"Bond","LNDPT 2019-1 C","USD",3063729.73,3063729.73,2021-04-30 00:00:00.0000000,"Guggenheim",100.0312500000,3064687.15,31267.30,"52606AAC0","US52606AAC09","INARI FUND LP",205,,,"LNDPT 2019-1 C",353860,5398632,"LENDINGPOINT LLC 2019-1",5184836,,,,,"-/-/-","11.851703 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",1,,,
196656359,2021-05-16 00:00:00.0000000,"Bond","CAS 2019-R05 1B1","USD",6191000.00,6191000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",101.6182200000,6291184.00,14466.75,"20754HAD0","US20754HAD08","INARI FUND LP",205,,,"CAS 2019-R05 1B1",353866,5398637,"CONNECTICUT AVENUE SECURITIES 2019-R05",5184839,,,"NR        ",,"-/NR/-","1M L + 4 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196656375,2021-05-16 00:00:00.0000000,"Bond","CFCRE 2016-C4 E","USD",1996000.00,1996000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",75.1869400000,1500731.32,2910.83,"12531YAF5","US12531YAF51","INARI FUND LP",205,,,"CFCRE 2016-C4 E",353876,5398645,"CFCRE COMMERCIAL MORTGAGE TRUST",5184845,,,,,"-/-/-","3.500000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656376,2021-05-16 00:00:00.0000000,"Bond","COMM 2014-CR20 G","USD",3374500.00,3374500.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",6.8637600000,231617.58,4527.45,"12592LAU6","US12592LAU61","INARI FUND LP",205,,,"COMM 2014-CR20 G",353878,5398647,"COMMERCIAL MORTGAGE TRUST 2014-CR20",5184847,,,,,"-/-/-","3.220000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656384,2021-05-16 00:00:00.0000000,"Bond","JPMCC 2019-BKWD F","USD",2250000.00,2250000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",97.6071700000,2196161.33,218.63,"46591JAQ9","US46591JAQ94","INARI FUND LP",205,,,"JPMCC 2019-BKWD F",353884,5398653,"JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES 2019-BKWD",5184853,,,,,"-/-/-","1M L + 3 bps","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","US0001M",1,,,
196656385,2021-05-16 00:00:00.0000000,"Bond","CAS 2019-R06 2B1","USD",7200000.00,7200000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.8929700000,7264293.84,15424.52,"20754JAC8","US20754JAC80","INARI FUND LP",205,,,"CAS 2019-R06 2B1",353887,5398656,"CONNECTICUT AVENUE SECURITIES 2019-R06",5184856,,,"NR        ",,"-/NR/-","1M L + 3 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196656387,2021-05-16 00:00:00.0000000,"Bond","HPLY 2019-HIT G","USD",3111000.00,2530906.47,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",93.6173300000,2369367.06,281.08,"40443RAS0","US40443RAS04","INARI FUND LP",205,,,"HPLY 2019-HIT G",353890,5398659,"HOSPITALITY MORTGAGE TRUST 2019-HIT",5184859,,,,,"-/-/-","1M L + 3 bps","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","US0001M",0.8135347047,,,
196656390,2021-05-16 00:00:00.0000000,"Bond","REPS 2019-A C","USD",1790000.00,1790000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",101.3118600000,1813482.29,6593.17,"76041QAC7","US76041QAC78","INARI FUND LP",205,,,"REPS 2019-A C",353892,5398661,"REPUBLIC FINANCE ISSUANCE TRUST 2019-A",5184861,,,,,"-/-/-","5.100000 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",1,,,
196654766,2021-05-16 00:00:00.0000000,"Bond","STACR 2019-DNA4 B2","USD",1490000.00,1490000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.7922600000,1501804.67,5261.46,"35565ABE9","US35565ABE91","INARI FUND LP",205,,,"STACR 2019-DNA4 B2",353894,5398663,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2019-DNA4",5184862,,,"NR        ",,"-/NR/-","1M L + 6 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196654768,2021-05-16 00:00:00.0000000,"Bond","MCAS 2019-01 M10","USD",6117000.00,6117000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.3124100000,6136110.12,11405.25,"62547NAB5","US62547NAB55","INARI FUND LP",205,,,"MCAS 2019-01 M10",353897,5398666,"MULTIFAMILY CONNECTICUT AVENUE SECURITIES TRUST 2019-01",5184864,,,,,"-/-/-","1M L + 3 bps","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","US0001M",1,,,
196654775,2021-05-16 00:00:00.0000000,"Bond","MCAS 2019-01 B10","USD",3023000.00,3023000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.8755800000,3019238.78,9415.18,"62547NAC3","US62547NAC39","INARI FUND LP",205,,,"MCAS 2019-01 B10",353898,5398667,"MULTIFAMILY CONNECTICUT AVENUE SECURITIES TRUST 2019-01",5184864,,,,,"-/-/-","1M L + 5 bps","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","US0001M",1,,,
196654781,2021-05-16 00:00:00.0000000,"Bond","LLEND 2019-1A C","USD",1550000.00,1550000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",101.1946200000,1568516.61,218.29,"50202AAC2","US50202AAC27","INARI FUND LP",205,,,"LLEND 2019-1A C",353901,5398670,"LIBERTY LENDING ABS TRUST 2019-1",5184866,,,,,"-/-/-","5.070000 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",1,,,
196654782,2021-05-16 00:00:00.0000000,"Bond","MSC 2019-PLND H","USD",7470000.00,7470000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",50.1513700000,3746307.34,985.24,"61691XAU7","US61691XAU72","INARI FUND LP",205,,,"MSC 2019-PLND H",353904,5398673,"MORGAN STANLEY CAPITAL I TRUST 2019-PLND",5184869,,,,,"-/-/-","1M L + 4 bps","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","US0001M",1,,,
196654812,2021-05-16 00:00:00.0000000,"Bond","FRR 2018-C1 CK43","USD",7776660.00,7776660.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",79.1214500000,6153006.15,0.00,"30307WAN6","US30307WAN65","INARI FUND LP",205,,,"FRR 2018-C1 CK43",353907,5398676,"FRR RE-REMIC TRUST 2018-C1",5184871,,,,,"-/-/-","0.000000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196654813,2021-05-16 00:00:00.0000000,"Bond","TESLA 2019-A E","USD",2000000.00,2000000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",105.2776500000,2105553.00,7915.56,"88165GAH3","US88165GAH39","INARI FUND LP",205,,,"TESLA 2019-A E",353908,5398677,"TESLA AUTO LEASE TRUST 2019-A",5184872,,,,,"-/-/-","5.480000 %","ABS",,"Mezz",,,3000,"Long",,"EV Loan ABS","USD","",1,,,
196654815,2021-05-16 00:00:00.0000000,"Bond","GWT 2019-WOLF F","USD",7100000.00,7100000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",96.0008100000,6816057.51,636.86,"39152TAQ3","US39152TAQ31","INARI FUND LP",205,,,"GWT 2019-WOLF F",353911,5398680,"GREAT WOLF TRUST 2019-WOLF",5184874,,,,,"-/-/-","1M L + 3 bps","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","US0001M",1,,,
196654817,2021-05-16 00:00:00.0000000,"Bond","SFSAS 2019-1 B","USD",1350000.00,1350000.00,2021-04-30 00:00:00.0000000,"Guggenheim",101.1000000000,1364850.00,1130.18,"78416EAF0","US78416EAF07","INARI FUND LP",205,,,"SFSAS 2019-1 B",353914,5398682,"SFS ASSET SECURITIZATION LLC 2019-1",5184875,,,,,"-/-/-","5.023000 %","ABS",,"Mezz",,,3000,"Long",,"Small Business Loan ABS","USD","",1,,,
196654822,2021-05-16 00:00:00.0000000,"Bond","FEIM 2019-1A D","USD",2920000.00,2920000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.0316000000,2920922.72,16635.44,"32010GAA3","US32010GAA31","INARI FUND LP",205,,,"FEIM 2019-1A D",353916,5398685,"FIRST EAGLE BSL CLO 2019-1",5184877,,,,,"-/-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
