ID,asofdate,fundid,type,class_id,security_master_id,description,currency,originalNotional,currentNotional,Factor,cusip,isin,Zais_Id,Counterparty_Name,wa_purchase_price,price_date,price_source,price,Market_value,accruedAmount,Begin_Accrual_Date,accrual_method,payment_date,previous_payment_date,all_in_rate,Issuer_Country,Maturity_Date,account_ID,fund_name,rating_moody,rating_sp,rating_fitch,wal,Issuer_Id,Security_Name,fund_id,Issuer_Name,coupon,Coupon_No,Currency_Source,Fund_Currency,posFxRate,FundFxRate,Fund_Market_Value,Fund_Accrued,Is_Floating,Product,Class,SubClass,CapStructure,zais_classification
203229666,2021-09-14 00:00:00.0000000,119,"Bond",5398974,354229,"INGIM 2012-4A DRR","USD",259000.00,259000.00,1,"92916JAE8","US92916JAE82",,,96.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",96.4979000000,249929.56,3390.70,2021-07-15 00:00:00.0000000,"Act/360",2021-10-15 00:00:00.0000000,2021-07-15 00:00:00.0000000,7.726130,"CAYMAN ISLANDS",2030-10-15 00:00:00.0000000,,"UNC",,"B         ",,,28949,"INGIM 2012-4A DRR",119,"ING INVESTMENT MANAGEMENT CLO 2012-4","3M L + 7 bps",7.600000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229667,2021-09-14 00:00:00.0000000,200,"Bond",5398974,354229,"INGIM 2012-4A DRR","USD",462000.00,462000.00,1,"92916JAE8","US92916JAE82",,,96.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",96.4979000000,445820.30,6048.27,2021-07-15 00:00:00.0000000,"Act/360",2021-10-15 00:00:00.0000000,2021-07-15 00:00:00.0000000,7.726130,"CAYMAN ISLANDS",2030-10-15 00:00:00.0000000,,"ZAIS LEVHY FUND I SCSp",,"B         ",,,28949,"INGIM 2012-4A DRR",200,"ING INVESTMENT MANAGEMENT CLO 2012-4","3M L + 7 bps",7.600000,"Bloomberg","EUR",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229668,2021-09-14 00:00:00.0000000,185,"Bond",5398974,354229,"INGIM 2012-4A DRR","USD",1053000.00,1053000.00,1,"92916JAE8","US92916JAE82",,,96.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",96.4979000000,1016122.89,13785.35,2021-07-15 00:00:00.0000000,"Act/360",2021-10-15 00:00:00.0000000,2021-07-15 00:00:00.0000000,7.726130,"CAYMAN ISLANDS",2030-10-15 00:00:00.0000000,,"ZAIS ZEPHYR 7 MASTER FUND  LTD.",,"B         ",,,28949,"INGIM 2012-4A DRR",185,"ING INVESTMENT MANAGEMENT CLO 2012-4","3M L + 7 bps",7.600000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229669,2021-09-14 00:00:00.0000000,146,"Bond",5398974,354229,"INGIM 2012-4A DRR","USD",1034000.00,1034000.00,1,"92916JAE8","US92916JAE82",,,96.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",96.4979000000,997788.29,13536.61,2021-07-15 00:00:00.0000000,"Act/360",2021-10-15 00:00:00.0000000,2021-07-15 00:00:00.0000000,7.726130,"CAYMAN ISLANDS",2030-10-15 00:00:00.0000000,,"SBMA",,"B         ",,,28949,"INGIM 2012-4A DRR",146,"ING INVESTMENT MANAGEMENT CLO 2012-4","3M L + 7 bps",7.600000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229670,2021-09-14 00:00:00.0000000,2,"Bond",5398974,354229,"INGIM 2012-4A DRR","USD",1034000.00,1034000.00,1,"92916JAE8","US92916JAE82",,,96.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",96.4979000000,997788.29,13536.61,2021-07-15 00:00:00.0000000,"Act/360",2021-10-15 00:00:00.0000000,2021-07-15 00:00:00.0000000,7.726130,"CAYMAN ISLANDS",2030-10-15 00:00:00.0000000,,"CDO OPPORTUNITY",,"B         ",,,28949,"INGIM 2012-4A DRR",2,"ING INVESTMENT MANAGEMENT CLO 2012-4","3M L + 7 bps",7.600000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229671,2021-09-14 00:00:00.0000000,185,"Bond",5398976,354231,"CGMS 2015-5A DR","USD",2042000.00,2042000.00,1,"14311QAN7","US14311QAN79",,,94.3107250000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",94.6264000000,1932271.09,21708.62,2021-07-20 00:00:00.0000000,"Act/360",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,6.834250,"CAYMAN ISLANDS",2032-01-20 00:00:00.0000000,,"ZAIS ZEPHYR 7 MASTER FUND  LTD.",,,,,5184275,"CGMS 2015-5A DR",185,"CARLYLE GLOBAL MARKET STRATEGIES CLO 2015-5","3M L + 6 bps",6.700000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229672,2021-09-14 00:00:00.0000000,199,"Bond",5398976,354231,"CGMS 2015-5A DR","USD",1914000.00,1914000.00,1,"14311QAN7","US14311QAN79",,,94.1716300000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",94.6264000000,1811149.30,20347.84,2021-07-20 00:00:00.0000000,"Act/360",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,6.834250,"CAYMAN ISLANDS",2032-01-20 00:00:00.0000000,,"ZAIS INARI MASTER FUND 2  LTD",,,,,5184275,"CGMS 2015-5A DR",199,"CARLYLE GLOBAL MARKET STRATEGIES CLO 2015-5","3M L + 6 bps",6.700000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229673,2021-09-14 00:00:00.0000000,119,"Bond",5398976,354231,"CGMS 2015-5A DR","USD",514000.00,514000.00,1,"14311QAN7","US14311QAN79",,,94.3560310000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",94.6264000000,486379.70,5464.36,2021-07-20 00:00:00.0000000,"Act/360",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,6.834250,"CAYMAN ISLANDS",2032-01-20 00:00:00.0000000,,"UNC",,,,,5184275,"CGMS 2015-5A DR",119,"CARLYLE GLOBAL MARKET STRATEGIES CLO 2015-5","3M L + 6 bps",6.700000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229674,2021-09-14 00:00:00.0000000,2,"Bond",5398976,354231,"CGMS 2015-5A DR","USD",1830000.00,1830000.00,1,"14311QAN7","US14311QAN79",,,94.3163930000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",94.6264000000,1731663.12,19454.83,2021-07-20 00:00:00.0000000,"Act/360",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,6.834250,"CAYMAN ISLANDS",2032-01-20 00:00:00.0000000,,"CDO OPPORTUNITY",,,,,5184275,"CGMS 2015-5A DR",2,"CARLYLE GLOBAL MARKET STRATEGIES CLO 2015-5","3M L + 6 bps",6.700000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229675,2021-09-14 00:00:00.0000000,199,"Bond",5398977,354232,"COMM 2015-CR26 F","USD",2075506.00,2075506.00,1,"12593QAN0","US12593QAN07",,,83.6086790000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",83.0893700000,1724524.86,2435.84,2021-09-01 00:00:00.0000000,"30/360",2021-10-11 00:00:00.0000000,2021-09-10 00:00:00.0000000,,"UNITED STATES",2048-10-10 00:00:00.0000000,,"ZAIS INARI MASTER FUND 2  LTD",,,,,5185069,"COMM 2015-CR26 F",199,"COMM MORTGAGE TRUST 2015-CR26","3.250000 %",3.250000,"Bloomberg","USD",,,,,False,"CMBS ","CMBS 2.0","Fixed Rate","Mezzanine","Not Applicable"
203229676,2021-09-14 00:00:00.0000000,2,"Bond",5398977,354232,"COMM 2015-CR26 F","USD",1448000.00,1448000.00,1,"12593QAN0","US12593QAN07",,,83.6300070000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",83.0893700000,1203134.08,1699.39,2021-09-01 00:00:00.0000000,"30/360",2021-10-11 00:00:00.0000000,2021-09-10 00:00:00.0000000,,"UNITED STATES",2048-10-10 00:00:00.0000000,,"CDO OPPORTUNITY",,,,,5185069,"COMM 2015-CR26 F",2,"COMM MORTGAGE TRUST 2015-CR26","3.250000 %",3.250000,"Bloomberg","USD",,,,,False,"CMBS ","CMBS 2.0","Fixed Rate","Mezzanine","Not Applicable"
203229697,2021-09-14 00:00:00.0000000,146,"Bond",5398977,354232,"COMM 2015-CR26 F","USD",1643000.00,1643000.00,1,"12593QAN0","US12593QAN07",,,83.5904600000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",83.0893700000,1365158.35,1928.24,2021-09-01 00:00:00.0000000,"30/360",2021-10-11 00:00:00.0000000,2021-09-10 00:00:00.0000000,,"UNITED STATES",2048-10-10 00:00:00.0000000,,"SBMA",,,,,5185069,"COMM 2015-CR26 F",146,"COMM MORTGAGE TRUST 2015-CR26","3.250000 %",3.250000,"Bloomberg","USD",,,,,False,"CMBS ","CMBS 2.0","Fixed Rate","Mezzanine","Not Applicable"
203229698,2021-09-14 00:00:00.0000000,208,"Bond",5398978,354233,"CFIP 2014-1A CR","USD",558000.00,558000.00,1,"12528CAS0","US12528CAS08",,,100.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",100.0046000000,558025.67,2762.16,2021-07-13 00:00:00.0000000,"Act/360",2021-10-13 00:00:00.0000000,2021-07-13 00:00:00.0000000,2.828630,"UNITED STATES",2029-07-13 00:00:00.0000000,,"PREMIA B.D. COOKE GROUP QUOTA SHARE REINSURANCE TRUST",,"A         ",,,5181399,"CFIP 2014-1A CR",208,"CFIP CLO 2014-1, LTD.","3M L + 2 bps",2.700000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO A"
203229699,2021-09-14 00:00:00.0000000,192,"Bond",5398978,354233,"CFIP 2014-1A CR","USD",1442000.00,1442000.00,1,"12528CAS0","US12528CAS08",,,100.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",100.0046000000,1442066.33,7138.05,2021-07-13 00:00:00.0000000,"Act/360",2021-10-13 00:00:00.0000000,2021-07-13 00:00:00.0000000,2.828630,"UNITED STATES",2029-07-13 00:00:00.0000000,,"PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",,"A         ",,,5181399,"CFIP 2014-1A CR",192,"CFIP CLO 2014-1, LTD.","3M L + 2 bps",2.700000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO A"
203229700,2021-09-14 00:00:00.0000000,2,"Bond",5398979,354234,"ATCLO 2018-10A F","USD",1197000.00,1197000.00,1,"04942KAC2","US04942KAC27",,,82.7700000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",82.3982000000,986306.45,15913.91,2021-07-15 00:00:00.0000000,"Act/360",2021-10-15 00:00:00.0000000,2021-07-15 00:00:00.0000000,7.846130,"CAYMAN ISLANDS",2031-01-15 00:00:00.0000000,,"CDO OPPORTUNITY",,"CCC+*+    ",,,5185070,"ATCLO 2018-10A F",2,"ATLAS SENIOR LOAN FUND LTD 2018-10","3M L + 7 bps",7.720000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO B"
203229701,2021-09-14 00:00:00.0000000,199,"Bond",5398979,354234,"ATCLO 2018-10A F","USD",1181000.00,1181000.00,1,"04942KAC2","US04942KAC27",,,82.7700000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",82.3982000000,973122.74,15701.20,2021-07-15 00:00:00.0000000,"Act/360",2021-10-15 00:00:00.0000000,2021-07-15 00:00:00.0000000,7.846130,"CAYMAN ISLANDS",2031-01-15 00:00:00.0000000,,"ZAIS INARI MASTER FUND 2  LTD",,"CCC+*+    ",,,5185070,"ATCLO 2018-10A F",199,"ATLAS SENIOR LOAN FUND LTD 2018-10","3M L + 7 bps",7.720000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO B"
203229702,2021-09-14 00:00:00.0000000,185,"Bond",5398979,354234,"ATCLO 2018-10A F","USD",1122000.00,1122000.00,1,"04942KAC2","US04942KAC27",,,82.7700000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",82.3982000000,924507.80,14916.80,2021-07-15 00:00:00.0000000,"Act/360",2021-10-15 00:00:00.0000000,2021-07-15 00:00:00.0000000,7.846130,"CAYMAN ISLANDS",2031-01-15 00:00:00.0000000,,"ZAIS ZEPHYR 7 MASTER FUND  LTD.",,"CCC+*+    ",,,5185070,"ATCLO 2018-10A F",185,"ATLAS SENIOR LOAN FUND LTD 2018-10","3M L + 7 bps",7.720000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO B"
203229703,2021-09-14 00:00:00.0000000,205,"Bond",5398980,354235,"STACR 2021-HQA1 B2","USD",992000.00,992000.00,1,"35564KCP2","US35564KCP21",,,93.7500000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",101.0403200000,1002319.97,2783.11,2021-08-25 00:00:00.0000000,"Act/360",2021-09-27 00:00:00.0000000,2021-08-25 00:00:00.0000000,5.050000,"UNITED STATES",2033-08-25 00:00:00.0000000,,"INARI FUND LP",,"NR        ",,,5185071,"STACR 2021-HQA1 B2",205,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2021-HQA1"," + 5 bps",5.000000,"Bloomberg","USD",,,,,True,"CRT  ","Non-Investment Grade CRT","Not Applicable","Mezzanine","Not Applicable"
203229704,2021-09-14 00:00:00.0000000,199,"Bond",5398980,354235,"STACR 2021-HQA1 B2","USD",2508000.00,2508000.00,1,"35564KCP2","US35564KCP21",,,98.2356460000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",101.0403200000,2534091.23,7036.33,2021-08-25 00:00:00.0000000,"Act/360",2021-09-27 00:00:00.0000000,2021-08-25 00:00:00.0000000,5.050000,"UNITED STATES",2033-08-25 00:00:00.0000000,,"ZAIS INARI MASTER FUND 2  LTD",,"NR        ",,,5185071,"STACR 2021-HQA1 B2",199,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2021-HQA1"," + 5 bps",5.000000,"Bloomberg","USD",,,,,True,"CRT  ","Non-Investment Grade CRT","Not Applicable","Mezzanine","Not Applicable"
203229705,2021-09-14 00:00:00.0000000,119,"Bond",5398980,354235,"STACR 2021-HQA1 B2","USD",300000.00,300000.00,1,"35564KCP2","US35564KCP21",,,93.7500000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",101.0403200000,303120.96,841.67,2021-08-25 00:00:00.0000000,"Act/360",2021-09-27 00:00:00.0000000,2021-08-25 00:00:00.0000000,5.050000,"UNITED STATES",2033-08-25 00:00:00.0000000,,"UNC",,"NR        ",,,5185071,"STACR 2021-HQA1 B2",119,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2021-HQA1"," + 5 bps",5.000000,"Bloomberg","USD",,,,,True,"CRT  ","Non-Investment Grade CRT","Not Applicable","Mezzanine","Not Applicable"
203229706,2021-09-14 00:00:00.0000000,119,"Bond",5398981,354236,"JFIN 2013-1A ER","USD",948000.00,615786.24,0.6495635432,"46616NAL2","US46616NAL29",,,90.1250000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",95.2691000000,586654.01,6354.88,2021-07-20 00:00:00.0000000,"Act/360",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,6.634250,"CAYMAN ISLANDS",2030-01-20 00:00:00.0000000,,"UNC",,,,,5156967,"JFIN 2013-1A ER",119,"JFIN CLO 2013 LTD.","3M L + 6 bps",6.500000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO NR"
203229707,2021-09-14 00:00:00.0000000,146,"Bond",5398981,354236,"JFIN 2013-1A ER","USD",4052000.00,2632031.48,0.6495635432,"46616NAL2","US46616NAL29",,,90.1250000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",95.2691000000,2507512.70,27162.42,2021-07-20 00:00:00.0000000,"Act/360",2021-10-20 00:00:00.0000000,2021-07-20 00:00:00.0000000,6.634250,"CAYMAN ISLANDS",2030-01-20 00:00:00.0000000,,"SBMA",,,,,5156967,"JFIN 2013-1A ER",146,"JFIN CLO 2013 LTD.","3M L + 6 bps",6.500000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO NR"
203229708,2021-09-14 00:00:00.0000000,119,"Bond",5398982,354237,"WINDR 2014-3KRA F","USD",418000.00,418000.00,1,"87249PAC6","US87249PAC68",,,83.7206940000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",83.3563000000,348429.33,6003.45,2021-07-15 00:00:00.0000000,"Act/360",2021-10-15 00:00:00.0000000,2021-07-15 00:00:00.0000000,8.476130,"CAYMAN ISLANDS",2030-10-15 00:00:00.0000000,,"UNC",,,,,5185072,"WINDR 2014-3KRA F",119,"WIND RIVER 2014-3KRA CLO LTD.","3M L + 8 bps",8.350000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO B"
203229709,2021-09-14 00:00:00.0000000,199,"Bond",5398982,354237,"WINDR 2014-3KRA F","USD",986000.00,986000.00,1,"87249PAC6","US87249PAC68",,,83.4049190000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",83.3563000000,821893.12,14161.26,2021-07-15 00:00:00.0000000,"Act/360",2021-10-15 00:00:00.0000000,2021-07-15 00:00:00.0000000,8.476130,"CAYMAN ISLANDS",2030-10-15 00:00:00.0000000,,"ZAIS INARI MASTER FUND 2  LTD",,,,,5185072,"WINDR 2014-3KRA F",199,"WIND RIVER 2014-3KRA CLO LTD.","3M L + 8 bps",8.350000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO B"
203229710,2021-09-14 00:00:00.0000000,185,"Bond",5398982,354237,"WINDR 2014-3KRA F","USD",1596000.00,1596000.00,1,"87249PAC6","US87249PAC68",,,83.7359020000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",83.3563000000,1330366.55,22922.28,2021-07-15 00:00:00.0000000,"Act/360",2021-10-15 00:00:00.0000000,2021-07-15 00:00:00.0000000,8.476130,"CAYMAN ISLANDS",2030-10-15 00:00:00.0000000,,"ZAIS ZEPHYR 7 MASTER FUND  LTD.",,,,,5185072,"WINDR 2014-3KRA F",185,"WIND RIVER 2014-3KRA CLO LTD.","3M L + 8 bps",8.350000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO B"
203229711,2021-09-14 00:00:00.0000000,199,"Bond",5398983,354238,"CONN 2020-A C","USD",3500000.00,2169062.40,0.6197321146,"20825XAE8","US20825XAE85",,,99.9898400000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",100.4649100000,2179146.59,7338.66,2021-08-15 00:00:00.0000000,"30/360",2021-09-15 00:00:00.0000000,2021-08-16 00:00:00.0000000,,"UNITED STATES",2025-06-16 00:00:00.0000000,,"ZAIS INARI MASTER FUND 2  LTD",,,,,5185073,"CONN 2020-A C",199,"CONN FUNDING II, L.P  2020-A","4.200000 %",4.200000,"Bloomberg","USD",,,,,False,"ABS  ","Consumer Loan","ABS BOND","Mezzanine","ABS-B"
203229712,2021-09-14 00:00:00.0000000,2,"Bond",5398984,354239,"CGCMT 2016-GC37 E","USD",1562000.00,1562000.00,1,"17290XAC4","US17290XAC48",,,85.6953830000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",87.9367600000,1373572.19,2871.43,2021-09-01 00:00:00.0000000,"30/360",2021-10-11 00:00:00.0000000,2021-09-10 00:00:00.0000000,,"UNITED STATES",2049-04-10 00:00:00.0000000,,"CDO OPPORTUNITY",,,,,5185074,"CGCMT 2016-GC37 E",2,"CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-GC37","5.090688 %",5.090688,"Bloomberg","USD",,,,,False,"CMBS ","CMBS 2.0","Fixed Rate","Mezzanine","Not Applicable"
203229713,2021-09-14 00:00:00.0000000,205,"Bond",5398984,354239,"CGCMT 2016-GC37 E","USD",1367000.00,1367000.00,1,"17290XAC4","US17290XAC48",,,87.8750000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",87.9367600000,1202095.51,2512.96,2021-09-01 00:00:00.0000000,"30/360",2021-10-11 00:00:00.0000000,2021-09-10 00:00:00.0000000,,"UNITED STATES",2049-04-10 00:00:00.0000000,,"INARI FUND LP",,,,,5185074,"CGCMT 2016-GC37 E",205,"CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-GC37","5.090688 %",5.090688,"Bloomberg","USD",,,,,False,"CMBS ","CMBS 2.0","Fixed Rate","Mezzanine","Not Applicable"
203229714,2021-09-14 00:00:00.0000000,200,"Bond",5398984,354239,"CGCMT 2016-GC37 E","USD",569000.00,569000.00,1,"17290XAC4","US17290XAC48",,,87.8750000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",87.9367600000,500360.16,1045.99,2021-09-01 00:00:00.0000000,"30/360",2021-10-11 00:00:00.0000000,2021-09-10 00:00:00.0000000,,"UNITED STATES",2049-04-10 00:00:00.0000000,,"ZAIS LEVHY FUND I SCSp",,,,,5185074,"CGCMT 2016-GC37 E",200,"CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-GC37","5.090688 %",5.090688,"Bloomberg","EUR",,,,,False,"CMBS ","CMBS 2.0","Fixed Rate","Mezzanine","Not Applicable"
203229715,2021-09-14 00:00:00.0000000,199,"Bond",5398984,354239,"CGCMT 2016-GC37 E","USD",1632500.00,1632500.00,1,"17290XAC4","US17290XAC48",,,84.1220520000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",87.9367600000,1435567.61,3001.03,2021-09-01 00:00:00.0000000,"30/360",2021-10-11 00:00:00.0000000,2021-09-10 00:00:00.0000000,,"UNITED STATES",2049-04-10 00:00:00.0000000,,"ZAIS INARI MASTER FUND 2  LTD",,,,,5185074,"CGCMT 2016-GC37 E",199,"CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-GC37","5.090688 %",5.090688,"Bloomberg","USD",,,,,False,"CMBS ","CMBS 2.0","Fixed Rate","Mezzanine","Not Applicable"
203229716,2021-09-14 00:00:00.0000000,119,"Bond",5398984,354239,"CGCMT 2016-GC37 E","USD",284000.00,284000.00,1,"17290XAC4","US17290XAC48",,,87.8750000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",87.9367600000,249740.40,522.08,2021-09-01 00:00:00.0000000,"30/360",2021-10-11 00:00:00.0000000,2021-09-10 00:00:00.0000000,,"UNITED STATES",2049-04-10 00:00:00.0000000,,"UNC",,,,,5185074,"CGCMT 2016-GC37 E",119,"CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-GC37","5.090688 %",5.090688,"Bloomberg","USD",,,,,False,"CMBS ","CMBS 2.0","Fixed Rate","Mezzanine","Not Applicable"
203229737,2021-09-14 00:00:00.0000000,146,"Bond",5398984,354239,"CGCMT 2016-GC37 E","USD",1138000.00,1138000.00,1,"17290XAC4","US17290XAC48",,,87.8750000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",87.9367600000,1000720.33,2091.99,2021-09-01 00:00:00.0000000,"30/360",2021-10-11 00:00:00.0000000,2021-09-10 00:00:00.0000000,,"UNITED STATES",2049-04-10 00:00:00.0000000,,"SBMA",,,,,5185074,"CGCMT 2016-GC37 E",146,"CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-GC37","5.090688 %",5.090688,"Bloomberg","USD",,,,,False,"CMBS ","CMBS 2.0","Fixed Rate","Mezzanine","Not Applicable"
203229738,2021-09-14 00:00:00.0000000,119,"Bond",5398985,354240,"Republic Warehouse Funding 1 LLC","USD",1402535.92,1402535.92,1,"RWHOUSEF1",,,,100.0000000000,2021-08-31 00:00:00.0000000,"CSFB",100.0000000000,1402535.92,4051.77,2021-09-01 00:00:00.0000000,"Act/360",2021-10-25 00:00:00.0000000,2021-09-27 00:00:00.0000000,,"UNITED STATES",2022-09-01 00:00:00.0000000,,"UNC",,,,,5185075,"Republic Warehouse Funding 1 LLC",119,"REPUBLIC WAREHOUSE FUNDING 1 LLC","8.000000 %",8.000000,"Bloomberg","USD",,,,,False,"ABS  ","Consumer Loan","ABS WAREHOUSE","Mezzanine","ABS-WAREHOUSE MEZZ"
203229739,2021-09-14 00:00:00.0000000,205,"Bond",5398985,354240,"Republic Warehouse Funding 1 LLC","USD",9097730.00,9097730.00,1,"RWHOUSEF1",,,,100.0000000000,2021-08-31 00:00:00.0000000,"CSFB",100.0000000000,9097730.00,26282.33,2021-09-01 00:00:00.0000000,"Act/360",2021-10-25 00:00:00.0000000,2021-09-27 00:00:00.0000000,,"UNITED STATES",2022-09-01 00:00:00.0000000,,"INARI FUND LP",,,,,5185075,"Republic Warehouse Funding 1 LLC",205,"REPUBLIC WAREHOUSE FUNDING 1 LLC","8.000000 %",8.000000,"Bloomberg","USD",,,,,False,"ABS  ","Consumer Loan","ABS WAREHOUSE","Mezzanine","ABS-WAREHOUSE MEZZ"
203229740,2021-09-14 00:00:00.0000000,185,"Bond",5398986,354241,"ATCLO 2019-13A E","USD",1224000.00,1224000.00,1,"04942AAA8","US04942AAA88",,,91.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",93.1899000000,1140644.38,13014.03,2021-07-22 00:00:00.0000000,"Act/360",2021-10-22 00:00:00.0000000,2021-07-22 00:00:00.0000000,7.088250,"CAYMAN ISLANDS",2031-04-22 00:00:00.0000000,,"ZAIS ZEPHYR 7 MASTER FUND  LTD.",,"B*+       ",,,5185076,"ATCLO 2019-13A E",185,"ATLAS SENIOR LOAN FUND LTD 2019-13","3M L + 6 bps",6.950000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229741,2021-09-14 00:00:00.0000000,119,"Bond",5398986,354241,"ATCLO 2019-13A E","USD",276000.00,276000.00,1,"04942AAA8","US04942AAA88",,,91.0000000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",93.1899000000,257204.12,2934.54,2021-07-22 00:00:00.0000000,"Act/360",2021-10-22 00:00:00.0000000,2021-07-22 00:00:00.0000000,7.088250,"CAYMAN ISLANDS",2031-04-22 00:00:00.0000000,,"UNC",,"B*+       ",,,5185076,"ATCLO 2019-13A E",119,"ATLAS SENIOR LOAN FUND LTD 2019-13","3M L + 6 bps",6.950000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
203229742,2021-09-14 00:00:00.0000000,146,"Bond",5398986,354241,"ATCLO 2019-13A E","USD",1425000.00,1425000.00,1,"04942AAA8","US04942AAA88",,,91.2500000000,2021-08-31 00:00:00.0000000,"JP Morgan Pricing Direct",93.1899000000,1327956.07,15151.13,2021-07-22 00:00:00.0000000,"Act/360",2021-10-22 00:00:00.0000000,2021-07-22 00:00:00.0000000,7.088250,"CAYMAN ISLANDS",2031-04-22 00:00:00.0000000,,"SBMA",,"B*+       ",,,5185076,"ATCLO 2019-13A E",146,"ATLAS SENIOR LOAN FUND LTD 2019-13","3M L + 6 bps",6.950000,"Bloomberg","USD",,,,,True,"CLO  ","High Yield","CLO","Mezzanine","CLO BB"
